6;1397;61074340;763;108.00;0.00;0.00;12.01;1297.0800
7;1397;61074340;363;108.00;0.00;0.00;28.00;3024.0000
8;1397;61074340;362;108.00;0.00;0.00;22.50;2430.0000
9;1397;61074340;1554;204.00;0.00;0.00;31.10;6344.4000
10;1397;61074340;1553;108.00;0.00;0.00;10.00;1080.0000
1;1398;61074341;591;204.00;0.00;0.00;12.50;2550.0000
2;1398;61074341;364;48.00;0.00;0.00;43.32;2079.3600
3;1398;61074341;202;108.00;0.00;0.00;18.36;1982.8800
4;1398;61074341;1054;108.00;0.00;0.00;23.62;2550.9600
5;1398;61074341;1194;108.00;0.00;0.00;15.75;1701.0000
6;1398;61074341;371;108.00;0.00;0.00;4.86;524.8800
7;1398;61074341;219;108.00;0.00;0.00;10.68;1153.4400
8;1398;61074341;218;108.00;0.00;0.00;15.01;1621.0800
9;1398;61074341;220;108.00;0.00;0.00;10.00;1080.0000
1;1399;61074342;594;156.00;0.00;0.00;9.53;1486.6800
2;1399;61074342;208;156.00;0.00;0.00;24.31;3792.3600
3;1399;61074342;208;48.00;0.00;0.00;24.31;1166.8800
4;1399;61074342;286;204.00;0.00;0.00;15.18;3096.7200
5;1399;61074342;1342;204.00;0.00;0.00;6.19;1262.7600
6;1399;61074342;1193;204.00;0.00;0.00;11.75;2397.0000
7;1399;61074342;1552;204.00;0.00;0.00;8.58;1750.3200
8;1399;61074342;1551;204.00;0.00;0.00;12.96;2643.8400
9;1399;61074342;1550;204.00;0.00;0.00;8.91;1817.6400
10;1399;61074342;201;300.00;0.00;0.00;11.50;3450.0000
1;1408;6000067816;1555;100.00;16.00;0.87;6.33;633.0000
2;1408;6000067816;1556;132.00;16.00;2.54;18.40;2428.8000
1;1423;2488;1009;60.00;0.00;0.00;0.00;0.0000
1;1442;6000068149;1561;80.00;16.00;0.84;6.12;489.6000
1;1452;1051774;746;795.00;0.00;0.00;18.00;14310.0000
2;1452;1051774;187;600.00;0.00;0.00;9.60;5760.0000
3;1452;1051774;1033;600.00;0.00;0.00;5.39;3234.0000
4;1452;1051774;186;337.00;0.00;0.00;6.00;2022.0000
5;1452;1051774;1566;500.00;0.00;0.00;27.99;13995.0000
6;1452;1051774;1567;300.00;0.00;0.00;6.80;2040.0000
1;1453;1051775;326;420.00;0.00;0.00;4.40;1848.0000
2;1453;1051775;321;432.00;0.00;0.00;5.72;2471.0400
3;1453;1051775;322;432.00;0.00;0.00;5.94;2566.0800
4;1453;1051775;30;500.00;0.00;0.00;3.00;1500.0000
5;1453;1051775;246;600.00;0.00;0.00;2.40;1440.0000
6;1453;1051775;508;1000.00;0.00;0.00;3.80;3800.0000
7;1453;1051775;250;420.00;0.00;0.00;5.20;2184.0000
8;1453;1051775;660;70.00;0.00;0.00;4.00;280.0000
9;1453;1051775;1175;300.00;0.00;0.00;3.40;1020.0000
10;1453;1051775;100;900.00;0.00;0.00;5.00;4500.0000
11;1453;1051775;106;700.00;0.00;0.00;2.60;1820.0000
12;1453;1051775;287;400.00;0.00;0.00;4.40;1760.0000
13;1453;1051775;125;400.00;0.00;0.00;4.60;1840.0000
14;1453;1051775;1562;300.00;0.00;0.00;5.20;1560.0000
15;1453;1051775;1563;550.00;0.00;0.00;5.28;2904.0000
16;1453;1051775;1564;550.00;0.00;0.00;4.84;2662.0000
17;1453;1051775;1565;48.00;0.00;0.00;9.24;443.5200
1;1454;1051776;90;500.00;0.00;0.00;7.60;3800.0000
2;1454;1051776;514;700.00;0.00;0.00;7.48;5236.0000
3;1454;1051776;156;300.00;0.00;0.00;6.40;1920.0000
4;1454;1051776;165;197.00;0.00;0.00;5.80;1142.6000
5;1454;1051776;167;400.00;0.00;0.00;7.40;2960.0000
6;1454;1051776;171;400.00;0.00;0.00;8.80;3520.0000
7;1454;1051776;248;265.00;0.00;0.00;4.40;1166.0000
8;1454;1051776;107;700.00;0.00;0.00;2.60;1820.0000
9;1454;1051776;1568;800.00;0.00;0.00;2.00;1600.0000
10;1454;1051776;1569;267.00;0.00;0.00;4.20;1121.4000
11;1454;1051776;1569;530.00;0.00;0.00;4.20;2226.0000
12;1454;1051776;1570;800.00;0.00;0.00;2.00;1600.0000
1;1460;2528;1009;125.00;0.00;0.00;112.25;14031.2500
2;1460;2528;966;120.00;0.00;0.00;44.90;5388.0000
1;1463;6000068634;1571;180.00;16.00;1.02;7.41;1333.8000
2;1463;6000068634;1572;160.00;16.00;1.20;8.70;1392.0000
3;1463;6000068634;1573;120.00;16.00;1.63;11.81;1417.2000
4;1463;6000068634;1574;70.00;16.00;0.74;5.37;375.9000
5;1463;6000068634;1575;70.00;16.00;1.02;7.41;518.7000
6;1463;6000068634;1576;77.00;0.00;0.00;4.99;384.2300
7;1463;6000068634;1577;30.00;16.00;1.01;7.35;220.5000
1;1468;00152431;612;200.00;0.00;0.00;9.56;1912.0000
2;1468;00152431;615;175.00;0.00;0.00;8.43;1475.2500
3;1468;00152431;616;108.00;0.00;0.00;4.61;497.8800
4;1468;00152431;642;240.00;0.00;0.00;16.88;4051.2000
5;1468;00152431;618;336.00;0.00;0.00;22.26;7479.3600
6;1468;00152431;1327;240.00;0.00;0.00;12.71;3050.4000
7;1468;00152431;663;225.00;0.00;0.00;5.69;1280.2500
8;1468;00152431;620;225.00;0.00;0.00;11.00;2475.0000
9;1468;00152431;1581;150.00;0.00;0.00;20.28;3042.0000
10;1468;00152431;1580;119.00;0.00;0.00;6.13;729.4700
11;1468;00152431;1580;181.00;0.00;0.00;6.13;1109.5300
1;1469;00152432;961;98.00;0.00;0.00;28.99;2841.0200
2;1469;00152432;664;96.00;0.00;0.00;11.14;1069.4400
3;1469;00152432;774;360.00;0.00;0.00;14.87;5353.2000
4;1469;00152432;628;480.00;0.00;0.00;12.80;6144.0000
5;1469;00152432;630;144.00;0.00;0.00;19.09;2748.9600
6;1469;00152432;632;225.00;0.00;0.00;5.69;1280.2500
7;1469;00152432;667;72.00;0.00;0.00;12.80;921.6000
8;1469;00152432;1203;72.00;0.00;0.00;13.42;966.2400
9;1469;00152432;636;144.00;0.00;0.00;13.09;1884.9600
10;1469;00152432;1582;72.00;0.00;0.00;28.37;2042.6400
1;1470;00152433;641;144.00;0.00;0.00;16.09;2316.9600
2;1470;00152433;669;360.00;0.00;0.00;11.06;3981.6000
3;1470;00152433;1331;80.00;0.00;0.00;10.30;824.0000
4;1470;00152433;635;201.00;0.00;0.00;15.77;3169.7700
5;1470;00152433;1578;144.00;16.00;2.66;19.31;2780.6400
6;1470;00152433;1579;144.00;0.00;0.00;13.26;1909.4400
1;1471;00152489;623;11.00;0.00;0.00;8.49;93.3900
2;1471;00152489;623;89.00;0.00;0.00;8.49;755.6100
3;1471;00152489;663;225.00;0.00;0.00;5.69;1280.2500
4;1471;00152489;626;72.00;0.00;0.00;20.42;1470.2400
1;1472;00152439;922;250.00;0.00;0.00;15.53;3882.5000
2;1472;00152439;638;72.00;0.00;0.00;13.06;940.3200
3;1472;00152439;627;115.00;0.00;0.00;8.24;947.6000
4;1472;00152439;627;185.00;0.00;0.00;8.24;1524.4000
1;1481;1052245;264;216.00;0.00;0.00;12.65;2732.4000
1;1489;1000463574;1249;120.00;0.00;0.00;7.11;853.2000
2;1489;1000463574;164;96.00;0.00;0.00;14.64;1405.4400
3;1489;1000463574;791;100.00;0.00;0.00;35.29;3529.0000
4;1489;1000463574;1475;100.00;0.00;0.00;35.45;3545.0000
5;1489;1000463574;789;200.00;0.00;0.00;15.43;3086.0000
6;1489;1000463574;794;72.00;0.00;0.00;67.97;4893.8400
7;1489;1000463574;795;96.00;0.00;0.00;45.37;4355.5200
8;1489;1000463574;1251;100.00;0.00;0.00;34.16;3416.0000
9;1489;1000463574;796;120.00;0.00;0.00;20.24;2428.8000
10;1489;1000463574;780;120.00;0.00;0.00;15.27;1832.4000
11;1489;1000463574;28;160.00;0.00;0.00;33.56;5369.6000
12;1489;1000463574;783;120.00;0.00;0.00;6.45;774.0000
13;1489;1000463574;1586;120.00;0.00;0.00;20.61;2473.2000
14;1489;1000463574;1587;48.00;0.00;0.00;61.95;2973.6000
15;1489;1000463574;1588;160.00;0.00;0.00;14.47;2315.2000
1;1490;1000463575;61;120.00;0.00;0.00;17.78;2133.6000
2;1490;1000463575;803;100.00;0.00;0.00;16.65;1665.0000
3;1490;1000463575;149;120.00;0.00;0.00;13.50;1620.0000
4;1490;1000463575;1584;120.00;0.00;0.00;22.68;2721.6000
5;1490;1000463575;1583;120.00;0.00;0.00;4.07;488.4000
6;1490;1000463575;1585;120.00;0.00;0.00;10.50;1260.0000
